           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
                 860            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 861            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 862            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 863            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 864            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 865            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 866            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 867            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 868            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 869            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 870            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 871            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 872            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 873            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 874            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 875            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 876            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 877            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 878            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 879            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 880            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 881            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 882            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 883            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 884            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 885            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 886            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 887            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 888            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 889            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 890            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 891            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 892            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 893            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 894            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 895            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 896            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 897            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
